0.00037 0.00120
0.00000 0.00000
0.17617 0.28567
0.55831 0.72580
0.87558 0.94854

0.08205 0.15238
0.00000 0.00000
0.00000 0.00000
0.85465 0.94156
0.21791 0.33724

0.84499 0.94156
0.00007 0.00027
0.00000 0.00000
0.89582 0.95456
0.05273 0.10648

0.78332 0.92574
0.59458 0.75780
0.12203 0.21438
0.00000 0.00000
0.66781 0.83476

0.00000 0.00000
0.15686 0.26143
0.00001 0.00005
0.76031 0.91519
0.07713 0.14745

0.00000 0.00000
0.98512 0.99942
0.00120 0.00339
0.00003 0.00013
0.00477 0.01160

0.00000 0.00000
0.37643 0.53191
0.00125 0.00339
0.05406 0.10648
0.00010 0.00036

0.00000 0.00000
0.99942 0.99942
0.03508 0.07355
0.00482 0.01160
0.00042 0.00130

0.00000 0.00000
0.00000 0.00000
0.31463 0.46479
0.00000 0.00000
0.81319 0.94156

0.00034 0.00116
0.10754 0.19417
0.28371 0.42886
0.00001 0.00005
0.74138 0.90924

0.00062 0.00183
0.96391 0.99451
0.03002 0.06504
0.00273 0.00710
0.54093 0.71756

0.33077 0.47778
0.94828 0.99416
0.18019 0.28567
0.47327 0.64089
0.83558 0.94156

0.00004 0.00016
0.00604 0.01354
0.43258 0.59825
0.00572 0.01328
0.15377 0.26143
